ID,Isi Berita,Label
138,"Direktur Jenderal Bea dan Cukai Djaka Budhi Utama menyampaikan masih mengkaji skema layer baru tarif Cukai Hasil Tembakau (CHT) sebagai langkah menekan peredaran rokok ilegal. Saat ini, rencana tersebut masih dalam tahap pembahasan internal dan pengkajian mendalam.
Djaka mengatakan rancangan untuk menerapkan kebijakan itu masih dibahas bersama Direktorat Jenderal Strategi Ekonomi dan Fiskal (DJSEF).
""Kita masih bahas yang pasti, tunggu tanggal mainnya aja. Karena kan saya eksekutor. Ya pasti 'kan dibicarakan sama DJSEF,"" ujar Djaka saat ditemui di Kementerian Keuangan, Jakarta, Jumat (18/9/2026).
Kebijakan ini juga tidak akan diputuskan secara sepihak. Pemerintah nantinya akan berkonsultasi serta membicarakan hal tersebut bersama Dewan Perwakilan Rakyat (DPR).
""Mudah-mudahan mungkin nanti ada solusi untuk pembicaraan dengan DPR, karena kan kita nggak bisa ini sendiri, pasti kita akan konsultasi dengan DPR,"" tambah Djaka.
Djaka menjelaskan, tujuan dari rencana ini untuk menarik peredaran rokok yang selama ini ilegal agar beralih menjadi legal. Dengan begitu, para pelaku usaha diharapkan bisa belajar untuk taat terhadap aturan dan ketentuan yang berlaku yang telah ditetapkan pemerintah.
Rencananya, para pelaku rokok ilegal ini akan mendaftarkan guna memperoleh nomor Nomor Pokok Pengusaha Barang Kena Cukai (NPPBKC) sehingga dapat menjalankan usahanya secara resmi. Kendati demikian, aturan resmi maupun pembukaan pendaftaran tersebut belum diluncurkan karena masih menunggu rampungnya regulasi dan skema yang matang.
""Mereka mendaftar kepada kita untuk nomor NPPBKC-nya, sehingga dia bisa ya jualan dengan resmi, kan? Selama ini kan ilegal. Yang pasti masih menunggu ya, karena kita kan belum resmi untuk, 'Oke, kita naik, kita buka layernya,' Ketika itu dibuka, pasti akan ada pendaftaran untuk bisa masuk ke kelas III,"" beber ia.
(acd/acd)",finance
139,"Presiden Prabowo Subianto mendapatkan bantuan dari Malaysia untuk memadamkan kebakaran hutan dan lahan. Bantuan itu disampaikan langsung oleh Wakil PM Malaysia Ahmad Zahid Hamidi usai diterima langsung di kediaman pribadi Prabowo di Hambalang.
Prabowo mengaku senang dan gembira dengan bantuan yang diberikan Malaysia. Sebelumnya, Prabowo bilang sudah ada Jepang dan beberapa negara lain yang memberikan bantuan.
""Yang pertama, dari pihak Malaysia menawarkan bantuan, ingin ikut membantu kita untuk mengatasi kebakaran hutan di Kalimantan. Hal ini saya tanggapi dengan terima kasih, dengan gembira. Kita juga sudah menerima bantuan dari Jepang, kemudian juga beberapa negara menawarkan. Jadi kami sangat berterima kasih,"" papar Prabowo dalam keterangannya, Jumat (18/9/2026).
Menurutnya, karhutla adalah masalah lingkungan hidup yang tak cuma dirasakan oleh masyarakat Indonesia saja. Negara tetangga juga terdampak dan siap bahu membahu menangani masalah itu bersama-sama.
""Ini adalah masalah lingkungan hidup yang mempengaruhi banyak pihak, dan walaupun itu kebakaran di Indonesia, tapi dampaknya dirasakan di tetangga-tetangga kita. Jadi mereka ingin bantu kita, dan kita terima dengan baik,"" ujar Prabowo.
Dalam waktu dekat Malaysia akan kirim satu pesawat dan tiga helikopter, serta 52 anggota tim pemadam kebakaran. Bantuan semacam ini juga pernah dilakukan berapa tahun yang lalu.
""Saya sedang menyusun langkah-langkah pencegahan menyeluruh supaya tidak tiap beberapa tahun muncul lagi, muncul lagi. Saya kira demikian,"" ujar Prabowo.
(hal/ara)",finance
140,"Kesehatan menjadi bagian penting dalam menjaga kualitas hidup, terutama di tengah aktivitas dan mobilitas yang semakin tinggi. Perhatian terhadap kesehatan bukan hanya soal mendapatkan perawatan saat dibutuhkan, tetapi juga langkah preventif dan akses terhadap layanan kesehatan premium yang berkualitas.
Sebagai bentuk apresiasi kepada nasabah terpilih, BRI Private dan BRI Prioritas menghadirkan privilege kesehatan nasabah melalui kerja sama dengan RSPI Group. Privilege BRI Private ini menjadi wujud komitmen BRI Private dalam memberikan care beyond banking bagi nasabah.
BRI Private dan BRI Prioritas x RSPI Group Hadirkan Layanan Kesehatan Eksklusif
Kolaborasi BRI Private RSPI ini menghadirkan akses terhadap berbagai layanan kesehatan eksklusif dengan special offers dan fasilitas eksklusif di jaringan RSPI Group. RSPI Group dikenal sebagai jaringan rumah sakit swasta modern dengan fasilitas medis lengkap dan tenaga profesional berpengalaman.
Bagi BRI Private, kesehatan dan wellbeing merupakan bagian tak terpisahkan dari gaya hidup nasabah premium. Privilege kesehatan BRI ini menegaskan bahwa BRI Private hadir sebagai partner dalam berbagai aspek kehidupan nasabah, tidak hanya dalam urusan finansial.
Promo Executive Health Checkup untuk Langkah Preventif yang Lebih Optimal
Pemeriksaan kesehatan secara berkala menjadi langkah preventif yang penting, khususnya bagi nasabah dengan mobilitas tinggi. Melalui promo Executive Health Checkup ini, nasabah pemegang Kartu Debit BRI Private memperoleh potongan harga 15%, sementara nasabah BRI Prioritas memperoleh potongan harga 10% untuk layanan Executive Health Checkup Jakarta di RSPI Group.
Pengalaman Rawat Inap dengan Privilege Lebih di Promo Rumah Sakit Jakarta Ini
Privilege turut hadir bagi nasabah yang membutuhkan perawatan rawat inap. Nasabah mendapatkan potongan harga 10% untuk kamar VVIP, Junior Suite, dan Suite, lengkap dengan complimentary gift serta layanan penjemputan ambulans gratis dengan radius maksimal 20 km.
Kemudahan Cicilan 0% RSPI untuk Nasabah
Bagi pemegang Kartu Kredit BRI, tersedia fasilitas cicilan 0% RSPI hingga 12 bulan sesuai tiering yang berlaku. Pembayaran dapat dilakukan melalui Kartu Debit BRI, Kartu Kredit BRI via EDC BRI, maupun transfer ke rekening BRI.
Jaringan RSPI Pondok Indah, RSPI Puri Indah, dan RSPI Bintaro Jaya
Privilege ini dapat dinikmati nasabah di tiga rumah sakit dalam jaringan RSPI Group. Ketiganya adalah RSPI Pondok Indah di Jakarta Selatan, RSPI Puri Indah di Jakarta Barat, dan RSPI Bintaro Jaya di Tangerang Selatan.
Benefit BRI Private dan BRI Prioritas yang Melengkapi Gaya Hidup Nasabah
Privilege kesehatan ini melengkapi positioning BRI Private sebagai layanan yang memahami kebutuhan nasabah secara menyeluruh. Akses terhadap layanan kesehatan berkualitas menjadi salah satu bentuk apresiasi BRI Private kepada nasabah dan keluarga.
Periode Program dan Cara Mendapatkan Privilege
Program privilege BRI Private dan BRI Prioritas RSPI ini berlangsung mulai 01 September 2026 hingga 31 Agustus 2027. Nasabah wajib menunjukkan Kartu Debit BRI Private saat registrasi atau transaksi layanan untuk mendapatkan privilege sesuai ketentuan yang berlaku.
Melalui privilege BRI Private dan BRI Prioritas x RSPI Group, BRI menghadirkan bentuk apresiasi yang melampaui kebutuhan perbankan. Nasabah dan keluarga mendapatkan akses terhadap layanan kesehatan eksklusif serta fasilitas yang mendukung wellbeing mereka.
Jadikan kesehatan bagian dari prioritas Anda bersama privilege BRI Private, cek informasi lengkapnya di sini.
(akn/ega)",finance
141,"Kewajiban surat utang pemerintah yang berkaitan dengan Bantuan Likuiditas Bank Indonesia (BLBI) pada masa krisis 1997-1998 dinyatakan lunas. Penyelesaian dilakukan pada Agustus 2026 dengan memanfaatkan surplus Bank Indonesia (BI).
Menteri Keuangan Suahasil Nazara menjelaskan, pemerintah menerbitkan berbagai jenis obligasi ketika menangani krisis 1997-1998. Secara keseluruhan nilainya saat itu mencapai sekitar Rp 640 triliun.
Menurutnya beberapa kewajiban tersebut memiliki waktu pelunasan yang berbeda. Obligasi rekap telah lunas pada Juli 2020, sedangkan kewajiban surat utang terkait BLBI baru diselesaikan pada Agustus 2026.
""Kalau kita lihat lagi sejarah 30 tahun yang lalu itu, ketika menangani krisis 97-98, pemerintah itu mengeluarkan total obligasi mencapai Rp 640 triliun saat itu.Dan kita membayar kembali itu. Dan kalau untuk beberapa jenis obligasi kita keluarkan saat itu, ada yang sudah lunas di Juli 2020, ada yang lunas di kemarin,""kata Suahasil dalam konferensi pers APBN KiTA di Kementerian Keuangan, Jumat (18/9/2026).
Suahasil menyebut jumlah surplus BI berdasarkan hasil audit laporan keuangan 2025 mencapai Rp 55 triliun.Mengacu pada ketentuan yang berlaku, surplus BI tersebut kemudian disetorkan ke kas negara.
""Saat ini dengan adanya surplus BI Rp 55 triliun yang telah digunakan untuk membayar kembali kewajiban surat utang dalam rangka BLBI zaman dahulu, itu sekarang surat utang yang dalam rangka penanganan krisis 97-98 kemarin tuntas kita selesaikan di bulan Agustus,"" terang dia.
Surplus BI dimasukkan sebagai Kekayaan Negara Dipisahkan (KND). Berdasarkan peraturan perundang-undangan, surplus BI salah satunya memang digunakan untuk menyelesaikan kewajiban surat utang negara yang diterbitkan dalam rangka penanganan krisis 1997-1998.
""Penggunaannya diatur untuk membayar kewajiban atau membayar penyelesaian kewajiban surat utang. Surat utang Republik Indonesia, surat utang negara,yang ketika itu dikeluarkan dalam rangka penanganan krisis 97-98.Nah di dalam bukunya Bank Indonesia itu ada terus. Setiap kali ada surplus kita bayar, ada surplus kita bayar,"" tutup Suahasil.
(ily/acd)",finance
142,"Direktur Jenderal Pajak (Dirjen) Bimo Wijayanto memastikan tidak ada kenaikan pajak pertambahan nilai (PPN). Tarif PPN yang berlaku secara efektif saat ini sebesar 11% untuk barang/jasa non-mewah.
""Enggak ada, enggak ada,"" kata Bimo saat ditemui di Kantor Kementerian Keuangan (Kemenkeu), Jakarta, Jumat (18/9/2026).
Hingga 31 Agustus, penerimaan pajak mencapai Rp 1.409 triliun atau 59,8% dari target yang ditetapkan APBN sepanjang tahun ini. Angka tersebut tumbuh 24,1% jika dibandingkan dengan periode yang sama pada tahun sebelumnya.
Secara rinci, PPh nonmigas tumbuh 16,6% atau mencapai Rp 722,2 triliun, PPN & PPnBM naik 38,9% atau mencapai Rp 591,5 triliun, serta PPh migas tumbuh 63,8% atau mencapai Rp 39 triliun. Namun, PBB dan pajak lainnya mengalami penurunan 15,7% atau hanya mencapai Rp 56,4 triliun.
Menteri Keuangan Suahasil Nazara mengatakan penerimaan pajak terus tumbuh sejalan dengan aktivitas ekonomi dan penerapan Coretax yang makin membaik.
""Penerimaan pajak itu terus tumbuh sejalan dengan aktivitas ekonomi yang terus meningkat, pertumbuhan yang ada, transaksinya ada, kita lihat permintaan semen itu tumbuh, permintaan listrik itu tumbuh, permintaan mobil dan motor itu tumbuh. Berarti aktivitas ekonomi itu tumbuh, karena itu pajak juga menerima,"" kata ia dalam konferensi pers APBNKita, di kantornya, Jakarta Pusat, Jumat (18/9).
(acd/acd)",finance
143,"Menteri Keuangan (Menkeu) Suahasil Nazara menyampaikan pembatalan perombakan pejabat di lingkungan Direktorat Jenderal Pajak (DJP) dan Direktorat Jenderal Bea dan Cukai (DJBC) mulai dibahas. Perombakan pejabat ini dilakukan oleh Purbaya Yudhi Sadewa saat menjabat sebagai Menteri Keuangan.
Terkait perombakan itu, Direktur Jenderal Pajak Bimo Wijayanto dan Direktur Jenderal Bea dan Cukai Djaka Budhi Utama meminta kepada Suahasil agar dibatalkan.
""Sudah itu, lagi dibicarakan kayaknya,"" ujar Suahasil saat ditemui di Kementerian Keuangan, Jakarta, Jumat (18/9/2026).
Saat ditanya mengenai kemungkinan perombakan pejabat era sebelumnya ini benar-benar akan dibatalkan serta soal adanya nama-nama 'ajaib' yang disebut Bimo, Suahasil enggan berkomentar banyak. Ia meminta agar menunggu keputusan finalnya saja.
""Nanti aja, kalau sudah jadi,"" jelas ia.
Sementara itu, Dirjen Pajak Bimo Wijayanto mengatakan perombakan yang terjadi merupakan rotasi biasa. Saat ini, pihaknya akan membahas secara internal terkait rotasi tersebut.
""Rotasi biasa, rotasinya biasa. Ini mau saya rapatin, saya enggak bisa ngomong, baru mau rapat,"" kata Bimo.
Ketika ditanyai mengenai sosok di balik nama ajaib yang disebutnya, Bimo meresponsnya dengan bergurau. ""Ajaib, ajaib, ajaib, ajaib,"" sahut ia.
Sebelumnya, Bimo menyatakan terdapat nama-nama 'ajaib' yang masuk usai perombakan tersebut. Perombakan ratusan pejabat Kementerian Keuangan dilakukan Purbaya pada Kamis 10 September 2026.
Mayoritas perombakan menyasar Direktorat Jenderal (Ditjen) Bea Cukai dan Ditjen Pajak. Perombakan terjadi pada pejabat Pimpinan Tinggi Pratama, Pejabat Administrator, Pejabat Pengawas, Pejabat Fungsional, dan Pejabat pada Unit Organisasi Non Eselon Kemenkeu.
""Itu kan usulan kita, rotasi itu. Cuma memang ada beberapa yang nama-nama 'ajaib' yang tidak ikut proses assessment talent management,"" ujar Bimo saat ditemui usai acara International Tax Conference di kantor pusat DJP, Jakarta Selatan, Rabu (16/9).
Alhasil, Bimo mengaku, bersama Dirjen Bea Cukai Djaka Budhi Utama, telah meminta perombakan dibatalkan.
""Kemudian itu yang membuat saya dan Dirjen Bea Cukai meminta untuk ditunda dahulu, dibatalkan, karena sinyalnya nggak bagus bagi pasukan yang lain, yang ikut susah payah ikut assessment, ikut ujian, ikut talent management,"" tegas Bimo.
(acd/acd)",finance
144,"Presiden Prabowo Subianto mengaku telah disumpah sejak kecil untuk menjadikan Indonesia sejahtera. Dalam sumpahnya, ia mengaku ingin melihat rakyat Indonesia sejahtera dan terlepas dari kelaparan.
""Saya dari kecil, saya disumpah, saya siap waktu itu 18 tahun saya siap mati untuk negara ini. Saya ingin membela bangsa saya, untuk melihat suatu saat Indonesia terhormat, rakyat Indonesia sejahtera, tidak ada orang lapar di Indonesia,"" ujar Prabowo dalam sambutannya di HUT ke-28 Partai Amanat Nasional, dikutip dari YouTube PAN TV, Jumat (18/9/2026).
Prabowo juga mengaku ingin melihat keluarga-keluarga Indonesia tidak bingung jika salah satu anggota keluarganya sakit. Ia juga tidak ingin melihat anak-anak Indonesia berangkat sekolah dalam kondisi lapar.
Ia menegaskan keinginannya agar anak-anak Indonesia dapat tumbuh dengan asupan gizi yang cukup. Prabowo juga berharap Indonesia dapat terbebas dari masalah stunting.
""Tidak ada anak-anak Indonesia yang berangkat sekolah kelaparan, tidak anak-anak Indonesia yang stunting yang tidak dapat gizi, sehingga tulangnya lemah, ototnya lemah, sel otaknya lemah, tidak bisa bersaing dengan anak-anak bangsa lain, saya tidak ingin lihat itu,"" tegasnya.
Lebih lanjut, Prabowo menegaskan tidak ingin anak-anak Indonesia tertinggal dan kalah bersaing dengan anak-anak dari negara lain. Karena itu, ia berkomitmen untuk terus mendorong terwujudnya Indonesia yang lebih sejahtera.
""Saya bersumpah untuk melihat Indonesia sejahtera. itu sumpah saya,"" pungkasnya.
(hns/hns)",finance
145,"Presiden Prabowo Subianto menyebut sejumlah Badan Usaha Milik Negara (BUMN) berhasil membalikkan kinerja keuangannya dari rugi menjadi untung. Hal tersebut menjadi capaian pemerintahan yang dipimpinnya.
Prabowo bahkan menyebut rata-rata pertumbuhan laba BUMN lebih dari dua digit. Salah satunya PT Pupuk Indonesia (Persero), yang menurutnya berhasil membalikan rugi menjadi untung.
""PT Pupuk yang dari dulu mengalami kerugian, sekarang naik keuntungannya 252%. PT Pupuk Indonesia naik,"" ungkap Prabowo dalam sambutannya di HUT ke-28 Partai Amanat Nasional, dikutip dari YouTube PAN TV, Jumat (18/9/2026).
Selain itu, Prabowo juga menyebut PT Perkebunan Nusantara (Persero) juga mencatat pertumbuhan laba hingga 54%. Selain itu, PT Pertamina (Persero) juga mencatat pertumbuhan laba sebesar 86%.
""Pertamina untungnya naik 86%,"" tegasnya.
| Baca juga: Prabowo Klaim Harga Pupuk Turun! | 
Kemudian PT Pegadaian juga mencatat kenaikan laba hingga 84% dan PT Semen Indonesia (Persero) Tbk juga naik bahkan hingga 400%.
Selanjutnya, Prabowo mengatakan saat kehadiran Badan Pengelola Investasi (BPI) Daya Anagata Nusantara (Danantara) berhasil menaikan kekayaan Indonesia.
""Indonesia punya sekarang Danantara, kekuatan semua kekayaan negara kita pusatkan, kita konsolidasikan, dan penghasilannya dalam satu setengah tahun naik 400%,"" pungkasnya.
(hns/hns)",finance
146,"Badan Pengelola Investasi (BPI) Daya Anagara Nusantara (Danantara) mencatatkan kinerja keuangan positif sepanjang satu setengah tahun berdiri. Hal ini disampaikan Presiden Prabowo Subianto dalam sambutannya di acara HUT ke-28 Partai Amanat Nasional (PAN).
Prabowo mengatakan, Danantara adalah badan yang mengelola kekayaan pertama dalam sejarah Indonesia. Ia menyebut, seluruh kekayaan yang dikonsolidasikan berhasil mencetak pertumbuhan penghasilan mencapai 400%.
""Danantara, pertama kali dalam sejarah Indonesia, Indonesia punya sekarang Danantara, kekuatan semua kekayaan negara kita pusatkan, kita konsolidasikan, dan penghasilannya dalam satu setengah tahun naik 400%,"" ujar Prabowo sambutannya, dikutip dari YouTube PAN TV, Jumat (18/9/2026).
Prabowo mengatakan, kenaikan penghasilan Danantara adalah bukti nyata capaian yang diraih pemerintah. Di sisi lain, Prabowo juga menyebut rata-rata pertumbuhan laba BUMN lebih dari dua digit.
Salah satunya PT Pupuk Indonesia (Persero), di mana ia menyebut berhasil membalikkan rugi menjadi laba dengan pertumbuhan mencapai 252%.
""PT Pupuk yang dari dulu mengalami kerugian, sekarang naik keuntungannya 252%. PT Pupuk Indonesia naik,"" jelasnya.
Selain itu, Prabowo juga menyebut PT Perkebunan Nusantara (Persero) juga mencatat pertumbuhan laba hingga 54%, PT Pertamina (Persero) juga mencatat pertumbuhan laba sebesar 86%, PT Pegadaian juga mencatat kenaikan laba hingga 84% dan PT Semen Indonesia (Persero) Tbk juga naik bahkan hingga 400%.
(hns/hns)",finance
147,"Presiden Prabowo Subianto mengklaim nilai kekayaan Indonesia mencapai lebih dari US$ 1.000 triliun atau sekitar Rp 17.828 triliun (asumsi kurs Rp 17.828/US$). Hal tersebut ia ungkap dalam pidatonya di acara HUT ke-28 Partai Amanat Nasional (PAN).
""Kekayaan kita nilainya lebih dari 1.000 triliun dolar Amerika,"" ujar Prabowo sambutannya, dikutip dari YouTube PAN TV, Jumat (18/9/2026).
Prabowo meyakini total kekayaan Indonesia dapat terus tumbuh lebih tinggi dalam rentang 3-4 tahun ke depan. Ia mengaku telah mempelajari seluruh angka-angka terkait kekayaan Indonesia.
""Saya percaya dan saya yakin 3-4 tahun lagi kekayaan ini akan naik saudara-saudara sekalian. Saya sudah pelajari angka-angkanya,"" jelasnya.
Prabowo menerangkan, pemerintah telah mencetak sejumlah pencapaian selama kurang dari dua tahun bekerja. Salah satu yang paling menonjol adalah mencapai swasembada untuk 8 komoditas pangan.
Di sisi lain, pemerintah juga telah membangun infrastruktur di desa-desa. Pembangunan ini mencakup lebih dari 1.000 kilometer jaringan irigasi dan membangun hampir 4.000 jembatan di desa.
""Ini salah satu apa pencapaian kita yang menonjol, menonjol, kita sudah swasembada 8 komoditas pangan dalam satu tahun. Kita sudah membangun hampir 4.000 jembatan, sampai akhir tahun 5.000 jembatan di desa,"" pungkas Prabowo.
(hns/hns)",finance
